goo;-0,145693720526185
oog;-0,01437125748503
ogl;-0,634126333059885
fac;-0,0160696999031946
ace;0,264201214963231
ceb;0,389627089584226
ebo;-0,019723865877712
boo;-0,676623871869836
you;-0,571078431372549
out;-0,404715127701375
utu;-0,0520140789988267
tub;-0,771672445985596
bai;-0,807760141093474
aid;-0,848387096774194
yah;-0,406032482598608
aho;-0,545548654244306
ama;-0,612833061446438
maz;-0,553235908141962
azo;-0,934010152284264
wik;-0,180293501048218
iki;-0,222350674373796
kip;-0,129172714078374
ipe;-0,246402877697842
ped;-0,641083521444695
edi;-0,298036062937866
twi;0,0621019108280254
wit;0,574969851266247
itt;-0,200104629871828
tte;0,17108190091001
tao;-0,275938189845475
aob;-0,458432304038005
oba;-0,732332384157391
gle;-0,200718132854578
le.;-0,96099024756189
e.c;-0,892028844279868
liv;-0,589716264819502
sin;-0,235327177840225
ina;-0,432000756072205
na.;-0,949367088607595
a.c;-0,846173308032891
.co;-1
lin;-0,767356602764836
ink;-0,324811156304474
nke;-0,512480084970791
ked;0,134685387415497
hoo;-0,276963245631653
oo.;-0,744186046511628
o.c;-0,801734009487976
wei;0,606663781912592
eib;0,459546925566343
bin;-0,44402601848682
eba;-0,27168458781362
yan;-0,250237266687757
and;0,152976568191967
nde;0,217060810810811
hao;-0,576519916142558
ao1;0,634877384196185
o12;-1
tma;-0,625385261978145
mal;-0,926515151515152
ins;-0,12699381155757
nst;0,0810754912099276
sta;0,0341974109017962
tag;-0,0519692379398742
agr;-0,325545171339564
gra;-0,237030026671255
zon;-0,121034651049292
on.;-0,981421647819063
n.c;-0,767488879902952
pin;-0,447784004075395
int;-0,0211242020034256
nte;-0,257837894516095
ter;-0,214703482045702
ere;0,428321253101133
res;0,0115618840281251
onc;0,198609431680774
ncl;0,339671564390666
cli;-0,585275112590562
lic;-0,350538192192971
ick;-0,24601016668637
cka;0,307692307692308
kad;-0,268055555555556
red;-0,0299401197604791
edd;0,215960510078157
ddi;0,0318331503841931
mai;-0,284886312973696
pay;-0,571828358208955
ayp;-0,17047817047817
ypa;-0,240947075208914
wor;-0,597824712280258
ord;-0,461604278074866
rdp;-0,690117711470025
dpr;-0,4430273886682
pre;-0,135168510419347
ali;-0,456924172303311
lie;-0,175128970947597
iex;-0,113553113553114
exp;-0,0164746686485817
xpr;-0,534883720930233
blo;-0,911485255747551
log;-0,898973305954826
ogs;-0,788088408975873
gsp;-0,94355667694608
spo;-0,675169986015335
tum;-0,830687830687831
umb;-0,696153846153846
mbl;-0,6744089589382
soh;0,137777777777778
img;0,250217959895379
mgu;0,70267131242741
mic;-0,277351458013594
icr;-0,223347230494342
cro;-0,351504826802953
ros;-0,760930756239445
oso;-0,0625678119349006
sof;-0,0914784164616417
app;0,244419247395649
ppl;0,133526850507983
xvi;-0,434650455927052
vid;-0,274997027701819
ide;-0,181236673773987
deo;-0,344970543312241
net;-0,6970498474059
etf;-0,202492211838006
tfl;0,253687315634218
fli;-0,384026258205689
imd;-0,00141843971631206
lib;-0,42566709021601
iba;-0,521264994547437
bab;-0,534727408513816
tac;-0,086785466327239
ack;0,00300506568214987
cko;0,335041639974375
kov;-0,112480739599384
ove;0,264876632801161
ver;-0,0985461996292322
erf;-0,0652041438147472
rfl;0,107266435986159
flo;-0,0149085794655415
por;-0,717536041939712
orn;-0,741904761904762
rnh;-0,0887573964497042
nhu;-0,243410852713178
dip;-0,30829420970266
ipl;0,0863579474342928
rak;-0,656765676567657
aku;-0,206943809958885
kut;-0,245967741935484
ute;-0,0374498439589835
ten;0,124070897655803
en.;-0,957627118644068
tia;-0,211870773854245
ian;-0,541520935345258
any;-0,0193943518203471
nav;-0,645123384253819
ave;-0,0918285866382752
cra;-0,0854134827644761
rai;0,0124027237354085
aig;0,171821305841924
igs;0,333951762523191
gsl;0,397802197802198
sli;0,0381609195402299
lis;-0,0132537523040464
ogg;0,0691716481639624
gge;-0,010968049594659
adn;-0,00355871886120995
dne;-0,283995186522262
etw;-0,201995012468828
two;-0,360835788909724
ork;-0,559185725056547
rkp;0,259124087591241
kpe;0,601973684210526
per;-0,17781607394642
rfo;0,147749900438072
for;0,0683217344753748
orm;0,0703740862835029
rma;-0,578866533558593
man;-0,337656132687189
anc;0,0162081954114828
xha;0,378504672897196
ham;-0,312160694896851
ams;-0,269744372376955
mst;0,395719985491476
ste;-0,435260897699865
xin;-0,483400809716599
inh;-0,0351728320194057
hua;-0,785087719298246
uan;-0,739658025372311
ane;-0,753493160758935
utb;-0,337979094076655
tbr;0,508698677800974
bra;-0,346050510478238
esp;0,0067369654364382
spn;-0,00492610837438423
pn.;-0,371428571428571
n.g;-1
sos;0,189102564102564
nic;-0,554948805460751
ico;-0,570643814546254
cov;0,321005489742849
ovi;-0,28678638434736
pop;-0,267048412285268
opa;-0,476787030213707
pad;-0,442307692307692
leu;-0,240806642941874
eus;0,411177644710579
use;0,287990589241792
ser;-0,30575210188962
erc;-0,0114503816793893
rco;0,168189676463324
con;0,161532322426177
ont;-0,140872108967913
bon;0,00582241630276559
ong;-0,00959780621572215
nga;-0,171007102531415
gac;0,331048663468129
aca;-0,469898668786012
cam;-0,353708535221767
cnt;0,552346570397112
bbc;0,788444444444445
bc.;-0,701657458563536
c.c;-0,512932749701552
wal;-0,542195256480971
alm;-0,737387698686939
lma;-0,603362628964463
mar;-0,378636030310438
git;-0,856666666666667
ith;0,478688985792657
thu;0,0132325141776937
err;-0,150866264356628
rra;-0,334649555774926
rac;-0,0734347298684334
acl;-0,783269961977186
dro;-0,537257019438445
rop;-0,0668435893182949
opb;-0,21415270018622
pbo;0,108882521489971
lip;-0,348460291734198
ipk;0,298387096774194
pka;0,133574007220217
kar;-0,843312481382187
bay;-0,812935323383085
ay.;-0,942062572421784
y.c;-0,714210526315789
pix;-0,611848825331971
ixn;0,530054644808743
xne;0,0257731958762886
nyt;0,359585492227979
yti;-0,306233062330623
tim;0,0668919590497963
ime;-0,183912077633579
ipa;-0,103294746215494
dir;-0,445288508162276
ire;-0,209025539300769
rec;-0,0723292226686989
ect;0,132302496173941
ctr;-0,373484552209621
tre;-0,0481149485895069
dai;-0,865058857306919
ail;-0,394674334291786
ily;-0,733652312599681
lym;-0,314977973568282
ymo;-0,0687947165657677
mot;-0,834479487787527
oti;-0,192514295616011
tio;0,174807627969221
ado;-0,52807570977918
dob;-0,163179916317992
sog;0,695618754803997
ogo;0,0309278350515463
ive;-0,323324170014802
ved;0,459207459207459
edo;0,197903014416776
doo;-0,412698412698413
ind;-0,205173095386006
ndi;0,00261286108288572
dia;-0,640031379580858
iat;0,425364469100761
ati;0,0295579739352412
coc;-0,189832341806382
occ;0,618766756032172
cco;0,556027164685908
yma;-0,154875717017208
il.;-0,942196531791908
l.c;-0,773100399915807
tra;-0,230438366966558
rad;-0,389263000374111
ade;-0,380452198682571
dea;0,145807884508606
ead;0,150046107232249
dex;0,145892351274788
exc;0,0343859649122806
xch;0,238040345821326
cha;-0,101516070345664
han;-0,283564118001204
ang;-0,35189205955335
tar;-0,581353653070372
arg;0,0505050505050506
rge;0,0614472123368921
chi;-0,513071314245065
hin;0,00282007896221104
dmm;0,747967479674797
mm.;-0,410526315789474
m.c;-0,508868742609381
bes;-0,802331228751821
est;-0,00309442690588568
stb;-0,0116492949110975
tbu;0,0803906836964687
ouk;0,429494079655544
off;0,168269230769231
ffi;-0,0712719298245614
fic;0,0291958340447327
xnx;0,0133333333333334
has;0,726935790844436
ook;-0,443121693121693
oki;-0,0866425992779783
kin;-0,428980253744157
huf;0,248447204968944
uff;0,524612272420769
fin;-0,176994434137291
ing;-0,155160943656926
ngt;0,118208028387669
gto;0,00319488817891367
ton;-0,526700918573875
onp;0,107235621521336
npo;-0,273841961852861
pos;0,195553539019964
buz;-0,937106918238994
uzz;-0,933425797503467
zzf;0,418604651162791
zfe;0,472
fee;-0,00278773397052967
det;0,249302844394869
eta;-0,0756030838099975
tai;0,0524090016613805
l.t;-1
.tm;-1
uol;-0,582577132486388
ol.;-0,948914431673052
wha;-0,349746560463432
hat;0,382793151717455
ats;-0,135985748218527
tsa;0,0363924050632911
sap;0,340357598978289
oft;0,295685894328648
fto;0,729257641921397
onl;-0,787918229844575
nli;-0,882757005698228
ets;-0,401835798062213
ona;-0,411961322669213
naw;-0,168437025796662
the;0,427010811116771
heg;-0,0824417872876023
egu;0,115250291036088
gua;0,149208487706298
uar;0,0690153046491482
ard;-0,191369776085577
rdi;-0,075509618145277
ame;-0,432732221844165
meb;-0,257546563904945
ebl;-0,11864406779661
glo;-0,570243362831858
lob;-0,824833702882483
cne;-0,180925666199159
itc;-0,146807440925088
dau;-0,0805084745762712
lid;-0,327140549273021
des;-0,255869101256818
esh;0,0102827763496145
sha;-0,118731090125607
har;-0,398618957940992
ban;-0,523447401774398
ank;-0,306707065142542
nko;-0,405734144222415
kof;-0,0358565737051793
ofa;0,588640973630832
fam;-0,489479512735327
mer;-0,44060274538136
eri;-0,233428678025121
ric;-0,465599051008304
sna;-0,46974847042828
nap;-0,38883632923368
apd;0,330120481927711
pde;0,218362282878412
nad;-0,490545050055617
ada;-0,468422135363094
ly.;-0,895287958115183
rei;0,206490872210953
eim;0,624755700325733
ima;-0,150475792115445
mag;-0,468792824218263
age;0,0501464128843339
gep;0,339344262295082
epl;0,231464257241563
plu;-0,731826511912034
cke;-0,396267496111975
kex;0,615008156606851
quo;0,129720853858785
uor;-0,0980392156862745
cnz;0,5
yel;-0,583798882681564
vic;-0,690975865687303
tud;-0,290429728046502
udo;-0,305378304466727
dou;0,274692508386135
oub;0,451910408432147
uba;-0,463869463869464
edt;0,678384442782348
dtu;0,176706827309237
adp;0,17511961722488
dpl;0,184491978609626
plx;0,956204379562044
lxm;0,897435897435897
orb;0,125269978401728
rbe;0,104743083003953
dee;0,100883310088331
loa;-0,559959859508279
oad;-0,631837536849001
adi;-0,627858356200183
din;-0,104496384026832
ng-;-1
g-d;-1
-de;-1
del;-0,626476072094469
eli;-0,260161042944785
ery;-0,413940256045519
sou;-0,0290419161676647
oun;0,176914700544465
und;-0,0262360196508833
ndc;0,350293542074364
dcl;0,373942470389171
clo;-0,0678165425323403
lou;-0,471654676258993
wea;0,258144126357354
eat;0,292382608695652
ath;0,143091143091143
oup;-0,340961098398169
upo;-0,534490431686693
ett;-0,394227384723689
tto;0,187962506166749
tod;-0,459508098380324
oda;-0,401017474010175
bp.;-0,0980392156862745
p.b;-1
.bl;-1
wel;-0,19436775262286
ell;-0,396381873544689
lls;-0,0799385088393544
lsf;-0,0461538461538461
sfa;-0,163751987281399
far;-0,24056338028169
adc;-0,295392953929539
dca;0,00630914826498419
cas;0,0271903323262841
kak;0,1578125
aka;-0,393800229621125
ike;-0,0779330792037273
opc;-0,284444444444445
